approach,driver_pool,constructor_pool,driver_ceiling,constructor_ceiling,shape,config_name,budget_cap,dream_team_cost,tightness
linear,270000000,280000000,,,,,115000000,335400000,2.916521739130435
linear,270000000,280000000,,,,,120000000,335400000,2.795
linear,270000000,280000000,,,,,125000000,335400000,2.6832
linear,270000000,280000000,,,,,130000000,335400000,2.58
linear,270000000,290000000,,,,,100000000,342200000,3.422
linear,270000000,290000000,,,,,105000000,342200000,3.259047619047619
linear,270000000,290000000,,,,,110000000,342200000,3.110909090909091
linear,270000000,290000000,,,,,115000000,342200000,2.9756521739130433
linear,270000000,290000000,,,,,120000000,342200000,2.8516666666666666
linear,270000000,290000000,,,,,125000000,342200000,2.7376
linear,270000000,290000000,,,,,130000000,342200000,2.6323076923076925
linear,270000000,300000000,,,,,100000000,349000000,3.49
linear,270000000,300000000,,,,,105000000,349000000,3.323809523809524
linear,270000000,300000000,,,,,110000000,349000000,3.172727272727273
linear,270000000,300000000,,,,,115000000,349000000,3.034782608695652
linear,270000000,300000000,,,,,120000000,349000000,2.908333333333333
linear,270000000,300000000,,,,,125000000,349000000,2.792
linear,270000000,300000000,,,,,130000000,349000000,2.6846153846153844
linear,280000000,100000000,,,,,100000000,219300000,2.193
linear,280000000,100000000,,,,,105000000,219300000,2.0885714285714285
linear,280000000,100000000,,,,,110000000,219300000,1.9936363636363637
linear,280000000,100000000,,,,,115000000,219300000,1.9069565217391304
linear,280000000,100000000,,,,,120000000,219300000,1.8275
linear,280000000,100000000,,,,,125000000,219300000,1.7544
linear,280000000,100000000,,,,,130000000,219300000,1.686923076923077
linear,280000000,110000000,,,,,100000000,226200000,2.262
linear,280000000,110000000,,,,,105000000,226200000,2.1542857142857144
linear,280000000,110000000,,,,,110000000,226200000,2.056363636363636
linear,280000000,110000000,,,,,115000000,226200000,1.9669565217391305
linear,280000000,110000000,,,,,120000000,226200000,1.885
linear,280000000,110000000,,,,,125000000,226200000,1.8096
linear,280000000,110000000,,,,,130000000,226200000,1.74
linear,280000000,120000000,,,,,100000000,232800000,2.328
linear,280000000,120000000,,,,,105000000,232800000,2.217142857142857
linear,280000000,120000000,,,,,110000000,232800000,2.1163636363636362
linear,280000000,120000000,,,,,115000000,232800000,2.0243478260869567
linear,280000000,120000000,,,,,120000000,232800000,1.94
linear,280000000,120000000,,,,,125000000,232800000,1.8624
linear,280000000,120000000,,,,,130000000,232800000,1.7907692307692307
linear,280000000,130000000,,,,,100000000,239600000,2.396
linear,280000000,130000000,,,,,105000000,239600000,2.281904761904762
linear,280000000,130000000,,,,,110000000,239600000,2.178181818181818
linear,280000000,130000000,,,,,115000000,239600000,2.083478260869565
linear,280000000,130000000,,,,,120000000,239600000,1.9966666666666666
linear,280000000,130000000,,,,,125000000,239600000,1.9168
linear,280000000,130000000,,,,,130000000,239600000,1.843076923076923
linear,280000000,140000000,,,,,100000000,246400000,2.464
linear,280000000,140000000,,,,,105000000,246400000,2.3466666666666667
linear,280000000,140000000,,,,,110000000,246400000,2.24
linear,280000000,140000000,,,,,115000000,246400000,2.1426086956521737
linear,280000000,140000000,,,,,120000000,246400000,2.0533333333333332
linear,280000000,140000000,,,,,125000000,246400000,1.9712
linear,280000000,140000000,,,,,130000000,246400000,1.8953846153846154
linear,280000000,150000000,,,,,100000000,253100000,2.531
linear,280000000,150000000,,,,,105000000,253100000,2.4104761904761904
linear,280000000,150000000,,,,,110000000,253100000,2.300909090909091
linear,280000000,150000000,,,,,115000000,253100000,2.2008695652173915
linear,280000000,150000000,,,,,120000000,253100000,2.109166666666667
linear,280000000,150000000,,,,,125000000,253100000,2.0248
linear,280000000,150000000,,,,,130000000,253100000,1.946923076923077
linear,280000000,160000000,,,,,100000000,259900000,2.599
linear,280000000,160000000,,,,,105000000,259900000,2.4752380952380952
linear,280000000,160000000,,,,,110000000,259900000,2.362727272727273
linear,280000000,160000000,,,,,115000000,259900000,2.26
linear,280000000,160000000,,,,,120000000,259900000,2.1658333333333335
linear,280000000,160000000,,,,,125000000,259900000,2.0792
linear,280000000,160000000,,,,,130000000,259900000,1.9992307692307691
linear,280000000,170000000,,,,,100000000,266700000,2.667
linear,280000000,170000000,,,,,105000000,266700000,2.54
linear,280000000,170000000,,,,,110000000,266700000,2.4245454545454543
linear,280000000,170000000,,,,,115000000,266700000,2.3191304347826085
linear,280000000,170000000,,,,,120000000,266700000,2.2225
linear,280000000,170000000,,,,,125000000,266700000,2.1336
linear,280000000,170000000,,,,,130000000,266700000,2.0515384615384615
linear,280000000,180000000,,,,,100000000,273500000,2.735
linear,280000000,180000000,,,,,105000000,273500000,2.604761904761905
linear,280000000,180000000,,,,,110000000,273500000,2.4863636363636363
linear,280000000,180000000,,,,,115000000,273500000,2.378260869565217
linear,280000000,180000000,,,,,120000000,273500000,2.279166666666667
linear,280000000,180000000,,,,,125000000,273500000,2.188
linear,280000000,180000000,,,,,130000000,273500000,2.103846153846154
linear,280000000,190000000,,,,,100000000,280200000,2.802
linear,280000000,190000000,,,,,105000000,280200000,2.6685714285714286
linear,280000000,190000000,,,,,110000000,280200000,2.5472727272727274
linear,280000000,190000000,,,,,115000000,280200000,2.4365217391304346
linear,280000000,190000000,,,,,120000000,280200000,2.335
linear,280000000,190000000,,,,,125000000,280200000,2.2416
linear,280000000,190000000,,,,,130000000,280200000,2.1553846153846155
linear,280000000,200000000,,,,,100000000,287000000,2.87
linear,280000000,200000000,,,,,105000000,287000000,2.7333333333333334
linear,280000000,200000000,,,,,110000000,287000000,2.609090909090909
linear,280000000,200000000,,,,,115000000,287000000,2.4956521739130433
linear,280000000,200000000,,,,,120000000,287000000,2.3916666666666666
linear,280000000,200000000,,,,,125000000,287000000,2.296
linear,280000000,200000000,,,,,130000000,287000000,2.207692307692308
linear,280000000,210000000,,,,,100000000,293700000,2.937
linear,280000000,210000000,,,,,105000000,293700000,2.797142857142857
linear,280000000,210000000,,,,,110000000,293700000,2.67
linear,280000000,210000000,,,,,115000000,293700000,2.553913043478261
linear,280000000,210000000,,,,,120000000,293700000,2.4475
linear,280000000,210000000,,,,,125000000,293700000,2.3496
linear,280000000,210000000,,,,,130000000,293700000,2.2592307692307694
linear,280000000,220000000,,,,,100000000,300400000,3.004
linear,280000000,220000000,,,,,105000000,300400000,2.860952380952381
linear,280000000,220000000,,,,,110000000,300400000,2.730909090909091
linear,280000000,220000000,,,,,115000000,300400000,2.6121739130434785
linear,280000000,220000000,,,,,120000000,300400000,2.5033333333333334
linear,280000000,220000000,,,,,125000000,300400000,2.4032
linear,280000000,220000000,,,,,130000000,300400000,2.310769230769231
linear,280000000,230000000,,,,,100000000,307300000,3.073
linear,280000000,230000000,,,,,105000000,307300000,2.9266666666666667
linear,280000000,230000000,,,,,110000000,307300000,2.7936363636363635
linear,280000000,230000000,,,,,115000000,307300000,2.672173913043478
linear,280000000,230000000,,,,,120000000,307300000,2.5608333333333335
linear,280000000,230000000,,,,,125000000,307300000,2.4584
linear,280000000,230000000,,,,,130000000,307300000,2.3638461538461537
linear,280000000,240000000,,,,,100000000,314000000,3.14
linear,280000000,240000000,,,,,105000000,314000000,2.9904761904761905
linear,280000000,240000000,,,,,110000000,314000000,2.8545454545454545
linear,280000000,240000000,,,,,115000000,314000000,2.7304347826086954
linear,280000000,240000000,,,,,120000000,314000000,2.6166666666666667
linear,280000000,240000000,,,,,125000000,314000000,2.512
linear,280000000,240000000,,,,,130000000,314000000,2.4153846153846152
linear,280000000,250000000,,,,,100000000,320800000,3.208
linear,280000000,250000000,,,,,105000000,320800000,3.0552380952380953
linear,280000000,250000000,,,,,110000000,320800000,2.9163636363636365
linear,280000000,250000000,,,,,115000000,320800000,2.789565217391304
linear,280000000,250000000,,,,,120000000,320800000,2.6733333333333333
linear,280000000,250000000,,,,,125000000,320800000,2.5664
linear,280000000,250000000,,,,,130000000,320800000,2.4676923076923076
linear,280000000,260000000,,,,,100000000,327600000,3.276
linear,280000000,260000000,,,,,105000000,327600000,3.12
linear,280000000,260000000,,,,,110000000,327600000,2.978181818181818
linear,280000000,260000000,,,,,115000000,327600000,2.848695652173913
linear,280000000,260000000,,,,,120000000,327600000,2.73
linear,280000000,260000000,,,,,125000000,327600000,2.6208
linear,280000000,260000000,,,,,130000000,327600000,2.52
linear,280000000,270000000,,,,,100000000,334400000,3.344
linear,280000000,270000000,,,,,105000000,334400000,3.184761904761905
linear,280000000,270000000,,,,,110000000,334400000,3.04
linear,280000000,270000000,,,,,115000000,334400000,2.9078260869565216
linear,280000000,270000000,,,,,120000000,334400000,2.7866666666666666
linear,280000000,270000000,,,,,125000000,334400000,2.6752
linear,280000000,270000000,,,,,130000000,334400000,2.5723076923076924
linear,280000000,280000000,,,,,100000000,341000000,3.41
linear,280000000,280000000,,,,,105000000,341000000,3.2476190476190476
linear,280000000,280000000,,,,,110000000,341000000,3.1
linear,280000000,280000000,,,,,115000000,341000000,2.965217391304348
linear,280000000,280000000,,,,,120000000,341000000,2.841666666666667
linear,280000000,280000000,,,,,125000000,341000000,2.728
linear,280000000,280000000,,,,,130000000,341000000,2.623076923076923
linear,280000000,290000000,,,,,100000000,347800000,3.478
linear,280000000,290000000,,,,,105000000,347800000,3.3123809523809524
linear,280000000,290000000,,,,,110000000,347800000,3.1618181818181816
linear,280000000,290000000,,,,,115000000,347800000,3.0243478260869567
linear,280000000,290000000,,,,,120000000,347800000,2.8983333333333334
linear,280000000,290000000,,,,,125000000,347800000,2.7824
linear,280000000,290000000,,,,,130000000,347800000,2.6753846153846155
linear,280000000,300000000,,,,,100000000,354600000,3.546
linear,280000000,300000000,,,,,105000000,354600000,3.3771428571428572
linear,280000000,300000000,,,,,110000000,354600000,3.2236363636363636
linear,280000000,300000000,,,,,115000000,354600000,3.083478260869565
linear,280000000,300000000,,,,,120000000,354600000,2.955
linear,280000000,300000000,,,,,125000000,354600000,2.8368
linear,280000000,300000000,,,,,130000000,354600000,2.727692307692308
linear,290000000,100000000,,,,,100000000,224600000,2.246
linear,290000000,100000000,,,,,105000000,224600000,2.139047619047619
linear,290000000,100000000,,,,,110000000,224600000,2.041818181818182
linear,290000000,100000000,,,,,115000000,224600000,1.9530434782608697
linear,290000000,100000000,,,,,120000000,224600000,1.8716666666666666
linear,290000000,100000000,,,,,125000000,224600000,1.7968
linear,290000000,100000000,,,,,130000000,224600000,1.7276923076923076
linear,290000000,110000000,,,,,100000000,231500000,2.315
linear,290000000,110000000,,,,,105000000,231500000,2.204761904761905
linear,290000000,110000000,,,,,110000000,231500000,2.1045454545454545
linear,290000000,110000000,,,,,115000000,231500000,2.0130434782608697
linear,290000000,110000000,,,,,120000000,231500000,1.9291666666666667
linear,290000000,110000000,,,,,125000000,231500000,1.852
linear,290000000,110000000,,,,,130000000,231500000,1.7807692307692307
linear,290000000,120000000,,,,,100000000,238100000,2.381
linear,290000000,120000000,,,,,105000000,238100000,2.2676190476190476
linear,290000000,120000000,,,,,110000000,238100000,2.1645454545454546
linear,290000000,120000000,,,,,115000000,238100000,2.0704347826086957
linear,290000000,120000000,,,,,120000000,238100000,1.9841666666666666
linear,290000000,120000000,,,,,125000000,238100000,1.9048
linear,290000000,120000000,,,,,130000000,238100000,1.8315384615384616
linear,290000000,130000000,,,,,100000000,244900000,2.449
linear,290000000,130000000,,,,,105000000,244900000,2.3323809523809524
linear,290000000,130000000,,,,,110000000,244900000,2.2263636363636365
linear,290000000,130000000,,,,,115000000,244900000,2.1295652173913044
linear,290000000,130000000,,,,,120000000,244900000,2.0408333333333335
linear,290000000,130000000,,,,,125000000,244900000,1.9592
linear,290000000,130000000,,,,,130000000,244900000,1.883846153846154
linear,290000000,140000000,,,,,100000000,251700000,2.517
linear,290000000,140000000,,,,,105000000,251700000,2.3971428571428572
linear,290000000,140000000,,,,,110000000,251700000,2.288181818181818
linear,290000000,140000000,,,,,115000000,251700000,2.188695652173913
linear,290000000,140000000,,,,,120000000,251700000,2.0975
linear,290000000,140000000,,,,,125000000,251700000,2.0136
linear,290000000,140000000,,,,,130000000,251700000,1.9361538461538461
linear,290000000,150000000,,,,,100000000,258400000,2.584
linear,290000000,150000000,,,,,105000000,258400000,2.460952380952381
linear,290000000,150000000,,,,,110000000,258400000,2.349090909090909
linear,290000000,150000000,,,,,115000000,258400000,2.2469565217391305
linear,290000000,150000000,,,,,120000000,258400000,2.1533333333333333
linear,290000000,150000000,,,,,125000000,258400000,2.0672
linear,290000000,150000000,,,,,130000000,258400000,1.9876923076923076
linear,290000000,160000000,,,,,100000000,265200000,2.652
linear,290000000,160000000,,,,,105000000,265200000,2.525714285714286
linear,290000000,160000000,,,,,110000000,265200000,2.410909090909091
linear,290000000,160000000,,,,,115000000,265200000,2.3060869565217392
linear,290000000,160000000,,,,,120000000,265200000,2.21
linear,290000000,160000000,,,,,125000000,265200000,2.1216
linear,290000000,160000000,,,,,130000000,265200000,2.04
linear,290000000,170000000,,,,,100000000,272000000,2.72
linear,290000000,170000000,,,,,105000000,272000000,2.5904761904761906
linear,290000000,170000000,,,,,110000000,272000000,2.4727272727272727
linear,290000000,170000000,,,,,115000000,272000000,2.365217391304348
linear,290000000,170000000,,,,,120000000,272000000,2.2666666666666666
linear,290000000,170000000,,,,,125000000,272000000,2.176
